Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6
OutDegreeCount,4,8,12,2,2,1
NAValue,1,2,3,4,5
NACount,5,5,7,10,2
MPCValue,0.00000,0.38400,0.45000,0.53333,0.60000,0.76800,0.80000,0.88163,0.90000,0.93061,0.96000
MPCCount,5,1,1,1,2,1,6,1,9,1,1
