Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7
OutDegreeCount,4,5,14,1,3,1,1
NAValue,1,2,3,4,5
NACount,6,1,5,13,4
MPCValue,0.00000,0.53333,0.80000,0.88889,0.90000,0.93061
MPCCount,6,1,5,3,13,1
