Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5
OutDegreeCount,5,4,14,2,2,2
NAValue,1,2,3,4,5
NACount,8,1,5,11,4
MPCValue,0.00000,0.53333,0.76800,0.80000,0.86400,0.88889,0.90000,0.93061,0.96000
MPCCount,8,1,1,4,1,2,10,1,1
