Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,6
OutDegreeCount,9,5,11,2,1,1
NAValue,0,1,2,3,4,5,6
NACount,1,11,3,4,8,1,1
MPCValue,0.00000,0.60000,0.71111,0.76800,0.80000,0.90000,0.96000,0.97500
MPCCount,11,3,1,1,2,8,1,1
