Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,6
OutDegreeCount,11,6,7,1,4
NAValue,1,2,3,4,5,6
NACount,13,2,5,7,1,1
MPCValue,0.00000,0.29388,0.38400,0.80000,0.90000,0.90888,0.96000
MPCCount,13,1,1,5,7,1,1
