Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,10
OutDegreeCount,11,9,5,1,1,1,1
NAValue,0,1,2,3,4,6
NACount,1,12,2,8,5,1
MPCValue,0.00000,0.33333,0.60000,0.80000,0.90000,1.00000
MPCCount,12,1,1,8,5,1
