Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6
OutDegreeCount,7,8,9,1,2,2
NAValue,1,3,4,5
NACount,11,9,8,1
MPCValue,0.00000,0.76531,0.80000,0.83333,0.92593,0.93750
MPCCount,11,1,1,7,1,8
