Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,10
OutDegreeCount,7,4,12,4,1,1
NAValue,1,2,3,4,5
NACount,8,3,4,11,3
MPCValue,0.00000,0.45000,0.53333,0.60000,0.76800,0.80000,0.85289,0.86400,0.90000,0.93061
MPCCount,8,1,1,1,1,3,1,1,10,2
