Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,8
OutDegreeCount,7,7,10,3,1,1
NAValue,1,2,3,4,5,6
NACount,8,5,6,8,1,1
MPCValue,0.00000,0.23704,0.53333,0.60000,0.80000,0.85926,0.90000,0.93061,1.00000
MPCCount,8,1,3,1,6,1,7,1,1
