Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,6,7
OutDegreeCount,5,4,15,1,2,1,1
NAValue,1,2,3,4,5,6
NACount,6,2,7,11,1,2
MPCValue,0.00000,0.26250,0.53333,0.76800,0.80000,0.90000,0.93728,0.97959,0.98400
MPCCount,6,1,1,3,4,11,1,1,1
