Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,6,8
OutDegreeCount,5,2,16,2,1,1,1,1
NAValue,1,2,3,4,5
NACount,7,1,3,12,6
MPCValue,0.00000,0.60000,0.76800,0.80000,0.88889,0.90000,0.93061,0.93223,0.96000
MPCCount,7,1,2,1,1,12,2,1,2
