Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6,8
OutDegreeCount,8,3,13,2,1,1,1
NAValue,1,3,4,5
NACount,11,6,9,3
MPCValue,0.00000,0.80000,0.83333,0.92593,0.93750,0.96939,1.00000
MPCCount,11,3,3,1,9,1,1
