Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,6,7
OutDegreeCount,10,5,10,1,1,1,1
NAValue,1,2,3,4,5
NACount,13,1,6,7,2
MPCValue,0.00000,0.60000,0.76800,0.80000,0.88889,0.90000,0.96000
MPCCount,13,1,2,4,1,7,1
