Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,6,8
OutDegreeCount,5,8,11,3,1,1
NAValue,1,3,4
NACount,8,12,9
MPCValue,0.00000,0.76531,0.80000,0.83333,0.93750
MPCCount,8,2,2,8,9
