Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,5,6
OutDegreeCount,6,3,16,3,1
NAValue,1,3,4,5
NACount,9,7,10,3
MPCValue,0.00000,0.80000,0.83333,0.88843,0.93750,1.00000
MPCCount,9,4,3,1,10,2
