Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,7,11
OutDegreeCount,6,3,13,3,1,2,1
NAValue,1,2,3,4,5
NACount,7,1,3,14,4
MPCValue,0.00000,0.45000,0.80000,0.86667,0.88533,0.88889,0.90000,0.93061
MPCCount,7,1,3,1,2,1,13,1
