Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7
OutDegreeCount,3,8,13,1,2,1,1
NAValue,1,2,3,4,5
NACount,5,2,10,10,2
MPCValue,0.00000,0.33333,0.60000,0.71111,0.76800,0.80000,0.90000,0.93061,0.96000
MPCCount,5,1,1,1,2,7,10,1,1
