Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,4,6,8,12
OutDegreeCount,5,5,15,1,1,1,1
NAValue,0,1,3,4,5
NACount,1,6,5,13,4
MPCValue,0.00000,0.80000,0.83333,0.93750,0.94675,0.95156,0.98765,1.00000
MPCCount,6,1,4,13,1,1,1,1
