Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,2,3,4,5,6
OutDegreeCount,10,12,2,3,1,1
NAValue,0,1,2,3,4,5
NACount,1,11,2,2,10,3
MPCValue,0.00000,0.33333,0.53333,0.73469,0.76800,0.86400,0.88889,0.90000,0.94815
MPCCount,11,1,1,1,1,1,2,9,1
