Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,8,9
OutDegreeCount,6,7,12,1,1,1,1
NAValue,1,3,4,5
NACount,8,7,10,4
MPCValue,0.00000,0.83333,0.92593,0.93750,0.97107,1.00000
MPCCount,8,7,1,10,1,2
