Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,7
OutDegreeCount,5,4,14,3,2,1
NAValue,0,1,2,3,4,5,6
NACount,1,6,3,5,10,3,1
MPCValue,0.00000,0.45000,0.53333,0.76800,0.80000,0.90000,0.93061,0.94815,0.97500
MPCCount,6,1,2,2,3,10,2,1,1
