Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,7,9
OutDegreeCount,2,6,15,3,1,1,1
NAValue,1,3,4,5
NACount,5,7,13,4
MPCValue,0.00000,0.76531,0.80000,0.83333,0.92222,0.93750,0.96939,0.98765,1.00000
MPCCount,5,1,1,5,1,13,1,1,1
