Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,13
OutDegreeCount,4,5,14,4,1,1
NAValue,0,1,2,3,4,5
NACount,1,4,1,8,13,2
MPCValue,0.00000,0.60000,0.73469,0.76800,0.80000,0.86667,0.90000,0.93061,0.93223
MPCCount,4,1,2,2,4,1,12,1,1
