Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,9
OutDegreeCount,10,6,10,2,1
NAValue,1,2,3,4,5,6
NACount,13,5,3,5,2,1
MPCValue,0.00000,0.53333,0.60000,0.76800,0.80000,0.90000,0.96000,1.00000
MPCCount,13,1,4,1,2,5,2,1
