Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,6,9
OutDegreeCount,14,2,8,3,1,1
NAValue,1,2,3,4,5
NACount,16,3,3,6,1
MPCValue,0.00000,0.29388,0.60000,0.73469,0.76800,0.86400,0.90000,0.96000
MPCCount,16,1,2,1,2,1,5,1
