Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,8
OutDegreeCount,7,3,13,1,4,1
NAValue,1,2,3,4,5,6
NACount,9,1,3,11,4,1
MPCValue,0.00000,0.53333,0.80000,0.90000,0.93061,0.93223,0.96000,0.98400
MPCCount,9,1,3,11,1,2,1,1
