Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6,7
OutDegreeCount,11,3,11,1,1,1,1
NAValue,0,1,3,4,5
NACount,1,14,4,7,3
MPCValue,0.00000,0.80000,0.83333,0.92593,0.93750,0.96939,1.00000
MPCCount,14,1,3,1,7,1,1
