Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,7
OutDegreeCount,8,4,11,1,4,1
NAValue,1,2,3,4,5,6
NACount,9,4,3,8,4,1
MPCValue,0.00000,0.38400,0.53333,0.60000,0.80000,0.88889,0.90000,0.93061,0.96000,0.97959
MPCCount,9,2,1,1,3,1,8,1,2,1
