Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,6,13
OutDegreeCount,8,4,14,1,1,1
NAValue,0,1,2,3,4,5
NACount,2,8,1,5,10,3
MPCValue,0.00000,0.60000,0.76800,0.80000,0.90000,0.93728,0.94815,0.96000
MPCCount,8,1,3,2,10,1,1,1
