Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,5,6
OutDegreeCount,14,3,9,1,2
NAValue,1,2,3,4,5
NACount,17,3,2,5,2
MPCValue,0.00000,0.53333,0.60000,0.80000,0.82963,0.90000,0.96000
MPCCount,17,2,1,2,1,4,2
