Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7
OutDegreeCount,9,7,7,2,2,1,1
NAValue,1,2,3,4,5,6
NACount,12,2,5,7,2,1
MPCValue,0.00000,0.60000,0.80000,0.90000,0.93061,0.94815,0.97959
MPCCount,12,2,5,7,1,1,1
