Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7
OutDegreeCount,6,2,14,3,1,2,1
NAValue,1,2,3,4,5,6
NACount,8,1,4,13,2,1
MPCValue,0.00000,0.60000,0.71111,0.73469,0.76800,0.80000,0.86667,0.90000,0.93223,0.96000,1.00000
MPCCount,8,1,1,1,1,1,1,12,1,1,1
