Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6,8
OutDegreeCount,5,4,16,1,1,1,1
NAValue,0,1,2,3,4,5,6
NACount,1,5,2,4,11,5,1
MPCValue,0.00000,0.29388,0.60000,0.76800,0.80000,0.90000,0.93061,0.96000,0.97500
MPCCount,5,1,1,1,3,11,1,4,1
