Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,9
OutDegreeCount,14,5,6,2,1,1
NAValue,1,2,3,4,6
NACount,16,5,3,4,1
MPCValue,0.00000,0.53333,0.60000,0.80000,0.86400,0.90000,1.00000
MPCCount,16,3,2,3,1,3,1
