Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,7
OutDegreeCount,6,8,10,2,1,1,1
NAValue,1,2,3,4,5
NACount,9,1,9,9,1
MPCValue,0.00000,0.33333,0.73469,0.76800,0.80000,0.90000,0.93061
MPCCount,9,1,1,1,7,9,1
