Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,6,9
OutDegreeCount,8,6,11,1,1,1,1
NAValue,0,1,2,3,4,5
NACount,1,8,3,4,10,3
MPCValue,0.00000,0.29388,0.60000,0.80000,0.90000,0.93061,0.93223,0.96000
MPCCount,8,1,2,4,10,1,1,1
