Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,8,9
OutDegreeCount,8,4,11,1,3,1,1
NAValue,1,2,3,4,5,6
NACount,9,1,5,10,3,1
MPCValue,0.00000,0.23704,0.76800,0.80000,0.88889,0.90000,0.93061,0.97500
MPCCount,9,1,1,4,2,10,1,1
