Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,2,3,6,7,10
OutDegreeCount,5,17,4,1,1,1
NAValue,1,3,4,5
NACount,7,1,14,7
MPCValue,0.00000,0.80000,0.93750,0.95238,0.96939,1.00000
MPCCount,7,1,14,1,4,2
