Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,9
OutDegreeCount,5,2,15,3,2,1,1
NAValue,1,3,4,5
NACount,7,6,13,3
MPCValue,0.00000,0.71111,0.73469,0.76800,0.80000,0.88889,0.90000,0.93061
MPCCount,7,1,1,2,2,1,13,2
