Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,13
OutDegreeCount,12,5,9,1,1,1
NAValue,0,1,3,4,5
NACount,1,15,3,7,3
MPCValue,0.00000,0.83333,0.93750,0.97107,0.98765,1.00000
MPCCount,15,3,7,1,1,1
