Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,10
OutDegreeCount,5,4,15,1,1,2,1
NAValue,1,2,3,4,5
NACount,6,5,3,11,4
MPCValue,0.00000,0.53333,0.60000,0.73469,0.76800,0.80000,0.88889,0.90000,0.93223,0.96000
MPCCount,6,2,3,1,1,1,1,11,2,1
