Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,8
OutDegreeCount,3,5,16,2,1,1,1
NAValue,1,2,3,4,5,6
NACount,5,1,9,11,2,1
MPCValue,0.00000,0.38400,0.76800,0.80000,0.90000,0.93061,0.93600,0.96000
MPCCount,5,1,4,5,11,1,1,1
