Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,11
OutDegreeCount,6,6,10,4,2,1
NAValue,0,1,2,3,4,5
NACount,1,6,2,6,10,4
MPCValue,0.00000,0.45000,0.80000,0.88889,0.90000,0.93061,0.94815
MPCCount,6,2,6,1,10,2,1
