Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,4,10
OutDegreeCount,6,10,11,1,1
NAValue,1,3,4
NACount,10,12,7
MPCValue,0.00000,0.80000,0.83333,0.93750
MPCCount,10,2,10,7
