Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,6,11
OutDegreeCount,5,6,14,2,1,1
NAValue,1,3,4,5
NACount,7,10,10,2
MPCValue,0.00000,0.76531,0.80000,0.83333,0.93750,1.00000
MPCCount,7,2,2,6,10,2
