Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,10
OutDegreeCount,11,3,9,1,3,1,1
NAValue,1,2,3,4,5,6
NACount,13,3,1,8,3,1
MPCValue,0.00000,0.38400,0.60000,0.80000,0.88889,0.90000,0.93061,0.93600,0.94815
MPCCount,13,1,2,1,1,8,1,1,1
