Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,9
OutDegreeCount,10,4,10,2,2,1
NAValue,1,2,3,4,5,6
NACount,13,2,5,7,1,1
MPCValue,0.00000,0.45000,0.60000,0.73469,0.76800,0.80000,0.88889,0.90000,0.97959
MPCCount,13,1,1,1,1,3,1,7,1
