Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,7
OutDegreeCount,8,4,9,5,2,1
NAValue,1,2,3,4,5
NACount,10,3,4,10,2
MPCValue,0.00000,0.45000,0.60000,0.73469,0.80000,0.85289,0.86250,0.90000,0.93061
MPCCount,10,1,2,2,2,1,1,9,1
