Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,6,7
OutDegreeCount,5,5,15,3,1
NAValue,1,2,3,4,5,6
NACount,7,2,4,11,4,1
MPCValue,0.00000,0.60000,0.76800,0.80000,0.90000,0.90888,0.96000,0.96667
MPCCount,7,2,1,3,11,1,3,1
