Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,7,10
OutDegreeCount,16,1,9,1,1,1
NAValue,1,2,3,4,5
NACount,18,2,2,5,2
MPCValue,0.00000,0.45000,0.53333,0.76800,0.80000,0.90000,0.96000
MPCCount,18,1,1,1,1,5,2
