Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,11
OutDegreeCount,6,3,15,2,1,1,1
NAValue,0,1,2,3,4,5
NACount,1,7,1,3,12,5
MPCValue,0.00000,0.60000,0.76800,0.80000,0.90000,0.93061,0.93223,0.94815,0.96000
MPCCount,7,1,1,2,12,2,1,1,1
