Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6
OutDegreeCount,9,5,10,2,2,1
NAValue,0,1,3,4,5
NACount,1,12,7,7,2
MPCValue,0.00000,0.76531,0.80000,0.83333,0.93750,1.00000
MPCCount,12,1,1,5,7,2
