Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,10
OutDegreeCount,6,6,11,4,1,1
NAValue,1,3,4,5
NACount,10,5,10,4
MPCValue,0.00000,0.80000,0.83333,0.88843,0.93750,0.96939
MPCCount,10,1,4,1,10,3
