Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,7
OutDegreeCount,9,4,11,3,1,1
NAValue,1,2,3,4,5
NACount,12,1,3,10,3
MPCValue,0.00000,0.60000,0.80000,0.90000,0.93223,0.94815,0.96000
MPCCount,12,1,3,10,1,1,1
