Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,6
OutDegreeCount,6,6,13,2,1,1
NAValue,1,2,3,4,5
NACount,8,3,6,9,3
MPCValue,0.00000,0.29388,0.53333,0.60000,0.76800,0.80000,0.90000,0.94815,0.96000
MPCCount,8,1,1,1,1,5,9,1,2
