Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,6,7
OutDegreeCount,6,4,14,2,1,1,1
NAValue,1,3,4,5
NACount,9,5,10,5
MPCValue,0.00000,0.80000,0.83333,0.93750,0.96939,0.97107,1.00000
MPCCount,9,1,4,10,1,1,3
