Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,6,10
OutDegreeCount,7,4,11,3,1,1,1,1
NAValue,1,3,4,5
NACount,9,6,11,3
MPCValue,0.00000,0.74074,0.76531,0.83333,0.93750,0.96939,0.97107
MPCCount,9,1,1,4,11,2,1
