Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,10
OutDegreeCount,2,2,19,2,2,1,1
NAValue,0,1,2,3,4,5,6
NACount,1,2,1,7,14,3,1
MPCValue,0.00000,0.53333,0.71111,0.73469,0.76800,0.80000,0.85289,0.88889,0.90000,0.96000,1.00000
MPCCount,2,1,1,1,3,2,1,1,14,1,1
