Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,9
OutDegreeCount,5,3,15,2,1,2,1
NAValue,0,1,3,4,5
NACount,1,6,6,12,4
MPCValue,0.00000,0.74074,0.76531,0.80000,0.83333,0.93750,0.96939,0.97107,1.00000
MPCCount,6,1,1,1,3,12,1,1,2
