Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,5,11
OutDegreeCount,4,3,15,3,2,1,1
NAValue,1,3,4,5,6
NACount,6,4,13,5,1
MPCValue,0.00000,0.73469,0.80000,0.88889,0.90000,0.93061,0.93600,0.96000
MPCCount,6,1,3,2,13,2,1,1
