Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,4,5,10
OutDegreeCount,8,6,10,2,2,1
NAValue,1,2,3,4,5,6
NACount,10,1,5,10,2,1
MPCValue,0.00000,0.38400,0.80000,0.85289,0.88889,0.90000,0.97778
MPCCount,10,1,5,1,1,10,1
