Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,6,12
OutDegreeCount,3,5,15,3,1,1,1
NAValue,1,2,3,4,5,6
NACount,4,1,5,13,5,1
MPCValue,0.00000,0.60000,0.76800,0.80000,0.85289,0.90000,0.93061,0.96000,0.99174
MPCCount,4,1,1,4,1,13,3,1,1
