Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,6,7,9
OutDegreeCount,6,4,14,1,1,1,1,1
NAValue,1,2,3,4,5,6
NACount,7,2,3,13,3,1
MPCValue,0.00000,0.45000,0.60000,0.80000,0.90000,0.93728,0.94815,0.96000,0.97988
MPCCount,7,1,1,3,13,1,1,1,1
