Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,29
OutDegreeValue,0,1,2,3,4,9
OutDegreeCount,8,7,10,1,2,1
NAValue,1,2,3,4,5
NACount,11,1,8,8,1
MPCValue,0.00000,0.60000,0.76800,0.80000,0.90000,0.93061
MPCCount,11,1,2,6,8,1
